id,20180104,20180116,20180128,20180209,20180221,20180305,20180317,20180329,20180410,20180422,20180504,20180516,20180528,20180609,20180621,20180703,20180715,20180727,20180808,20180820,20180901,20180913,20180925,20181007,20181019,20181031,20181112,20181124,20181206,20181218,20181230,20190111,20190123,20190204,20190216,20190228,20190312,20190324,20190405,20190417,20190429,20190511,20190523,20190604,20190616,20190628,20190710,20190722,20190803,20190815,20190827,20190908,20190920,20191002,20191014,20191026,20191107,20191119,20191201,20191213,20191225,20200106,20200118,20200130,20200211,20200223,20200306,20200318,20200330,20200411,20200423,20200505,20200517,20200529,20200610,20200622,20200704,20200716,20200728,20200809,20200821,20200902,20200914,20200926,20201008,20201020,20201101,20201113,20201125,20201207,20201219,20201231,20210112,20210124,20210205,20210217,20210301,20210313,20210325,20210406,20210418,20210430,20210512,20210524,20210605,20210617,20210711,20210723,20210804,20210816,20210828,20210909,20210921,20211003,20211015,20211027,20211108,20211120,20211202,20211214,20211226,20220107,20220119,20220131,20220212,20220224,20220308,20220320,20220401,20220413
0,0,-3.834193927,-3.348013803,-2.954828847,-1.954920635,-3.964478951,-3.199440994,-5.228385093,-5.263650794,-7.323636991,-8.773995859,-13.45704624,-13.48304348,-10.92570738,-9.944030366,-11.67679089,-14.29037267,-16.35639752,-15.9294617,-16.43093168,-17.29888889,-19.82311939,-18.41163561,-17.13191856,-22.90978606,-25.42677709,-22.75182195,-15.7836784,-16.19561077,-14.17727398,-14.72903382,-14.21715666,-15.55466529,-15.33698413,-14.47357488,-12.89293306,-11.48613527,-10.94915114,-10.01440304,-14.16756384,-17.71393375,-17.29011042,-15.29126294,-13.14721187,-14.11826087,-10.29178744,-8.572594893,-6.889634231,-6.423429952,-5.405348516,-5.416763285,-6.432521049,-7.820203589,-4.976347826,-1.21684127,-0.243939268,-5.240521049,-7.857731539,-9.901897861,-13.51288475,-16.368951,-16.83015183,-15.02487233,-14.66649413,-16.34613527,-17.00665286,-15.96714286,-12.74777778,-12.31326432,-11.20391994,-11.47432712,-12.39323671,-12.15642512,-10.8815942,-9.827984817,-7.619648033,-8.291759834,-16.08061422,-17.98360248,-9.28326432,-2.944561767,-3.091030366,-1.911861974,-1.375557626,-2.895933747,-3.704660455,-1.764140787,0.783071084,2.29347136,1.367674258,-0.541987578,-2.12100069,-2.092242926,-1.43410628,-1.946266391,-1.039696342,-1.074244306,-2.054824017,-4.209772257,-3.500814355,-3.062111801,-5.234603175,-10.16755003,-9.624251208,-8.165505176,-6.299755003,-4.218457557,-4.795013803,-7.126690821,-8.719311939,-4.865804003,-4.225272602,-1.487184265,-6.225859213,-6.25805383,-3.318233264,-0.158295376,-2.89621118,-1.679440994,-1.54615597,-5.692256729,-5.582353347,-3.266839199,-4.009413389,-7.250282954,-9.299868875,-7.223161491,-5.623878537,-5.509831608,-8.22468323
1,0,-6.411648352,-6.031428571,-5.783296703,-4.610989011,-7.247912088,-6.482637363,-9.609010989,-9.248571429,-10.38835165,-8.392527473,-13.25648352,-13.59340659,-13.5989011,-11.01824176,-13.65098901,-14.43406593,-15.91450549,-11.49582418,-12.67692308,-12.46065934,-15.28989011,-12.33516484,-14.61846154,-21.73538462,-25.4243956,-21.05868132,-16.41274725,-18.10131868,-15.90153846,-15.08813187,-15.18461538,-17.58417582,-16.95054945,-15.77120879,-13.85054945,-12.95934066,-12.07098901,-9.43010989,-12.33912088,-13.09868132,-11.43032967,-8.383076923,-5.092527473,-0.786813187,6.429450549,9.056923077,6.79956044,3.966373626,3.880879121,4.70989011,0.734505495,-2.367912088,-5.809450549,-12.27142857,-12.38461538,-10.18725275,-7.131428571,-9.091648352,-9.834065934,-11.01802198,-12.18571429,-11.66373626,-12.10593407,-12.88725275,-13.34417582,-13.90725275,-12.15318681,-11.09582418,-10.51450549,-10.46131868,-9.044835165,-4.618681319,-4.106813187,-2.019120879,1.172527473,2.963516484,-4.591428571,-4.895164835,6.521318681,13.63516484,10.77406593,9.181318681,10.56901099,11.25758242,10.21340659,9.802197802,10.85054945,13.47274725,12.51010989,9.657582418,7.704395604,8.96043956,10.23098901,11.48945055,12.02791209,11.99538462,9.430769231,9.18043956,12.76527473,11.20835165,5.08,-3.63978022,1.682857143,5.938021978,11.30879121,13.09098901,10.73032967,7.055384615,5.393846154,11.74,12.92263736,16.86901099,12.66373626,8.838681319,7.756263736,10.90417582,10.03868132,10.30153846,7.047252747,3.480879121,4.193846154,7.486813187,6.353846154,2.413626374,-0.293626374,1.636703297,2.336505495,2.037494505,-1.13756044
2,0,-1.192411083,-1.83853191,-2.741368612,-2.183238701,-3.037578923,-0.898678174,-2.365995912,-3.577483534,-6.896375199,-8.098010447,-11.68085396,-11.35860095,-10.38002271,-10.28747218,-11.77773336,-13.60283897,-16.16529639,-16.705737,-17.8428526,-20.28052555,-23.34487032,-22.65882217,-20.75880173,-27.48942857,-30.60052691,-27.73095617,-19.88077674,-20.9695662,-20.0659414,-20.44622303,-20.13913241,-21.02555985,-20.44597774,-19.50507381,-18.42569157,-17.29181467,-16.12437429,-14.91962753,-18.21089257,-21.80957529,-21.69029752,-19.84167613,-15.82386555,-16.65179196,-12.89657506,-12.88334772,-11.18052691,-12.2918601,-10.9136725,-11.43089712,-12.30104065,-13.94602271,-10.94706291,-5.430178969,-5.02750352,-10.93128004,-14.22002271,-15.27446741,-18.54729503,-21.44998864,-21.65067908,-20.01586645,-19.4730729,-21.08369294,-21.74317511,-20.83368158,-17.37880082,-16.96780377,-15.85109698,-17.51652055,-17.56187599,-17.71837838,-15.40753577,-14.0880536,-10.98874858,-12.65782421,-19.86941313,-21.24008085,-12.76522507,-5.766302521,-5.170131728,-5.007843289,-6.487059732,-8.226698615,-7.703284124,-6.043579378,-4.445995912,-3.761439927,-4.02811265,-5.772028163,-7.728653191,-7.17314104,-6.495071542,-6.421462639,-5.932486941,-6.086309335,-7.945564388,-8.755889166,-7.450774472,-6.976982512,-9.431874631,-13.24923325,-13.797062,-14.1249439,-14.18774881,-12.81012446,-15.05612037,-17.36448739,-17.96158392,-12.69632069,-12.65964115,-10.25902339,-13.04207586,-12.98572791,-10.85343629,-8.274481036,-9.511505792,-8.486123098,-8.445827845,-12.92253464,-13.02984329,-9.974294799,-9.862071315,-13.78051783,-16.18776743,-13.94245696,-11.57140086,-13.6165787,-16.44587009
3,0,-4.867142857,-3.752857143,-2.542857143,-1.791428571,-5.022857143,-3.655714286,-4.301428571,-1.481428571,-3.754285714,-4.44,-10.14857143,-9.718571429,-11.05285714,-13.44571429,-16.83714286,-18.46714286,-20.81142857,-18.67,-12.22571429,-12.66571429,-14.89714286,-15.21428571,-16.05285714,-28.82285714,-33.08285714,-30.61714286,-24.52142857,-27.05,-24.94714286,-24.98714286,-24.42428571,-27.30714286,-28.00857143,-26.34714286,-22.85285714,-19.59571429,-19.42714286,-19.83,-27.72714286,-27.86142857,-22.73857143,-16.63142857,-13.19142857,-12.05714286,-8.037142857,-5.497142857,-7.148571429,-8.191428571,-9.228571429,-7.104285714,-14.30857143,-16.01285714,-17.14,-17.83142857,-20.93285714,-22.01714286,-21.52,-24.19285714,-28.56142857,-31.73285714,-31.42285714,-29.09,-27.71142857,-28.95857143,-28.47571429,-28.76714286,-25.40285714,-26.83285714,-24.33,-28.65857143,-29.40571429,-28.33571429,-22.79428571,-24.61714286,-25.24428571,-28.71142857,-28.41142857,-26.73285714,-21.46285714,-27.3,-24.68857143,-16.22571429,-11.47142857,-17.07142857,-20.05857143,-21.20857143,-20.61285714,-20.74,-19.68857143,-20.71857143,-19.64857143,-17.74285714,-16.88857143,-17.67714286,-16.66714286,-14.89571429,-15.11428571,-17.73571429,-17.65571429,-21.07428571,-25.74,-32.6,-26.03857143,-20.75142857,-14.06428571,-11.90857143,-13.92285714,-18.25714286,-21.37428571,-15.38714286,-13.02285714,-9.417142857,-22.78571429,-28.04142857,-25.80142857,-22.36,-25.86,-23.06428571,-24.23142857,-31.49,-28.95142857,-23.04857143,-26.30428571,-32.03857143,-32.85142857,-30.91,-30.64771429,-29.25342857,-29.32342857
4,0,-1.937985136,-2.152320396,-2.678051197,-2.212848885,-3.647382329,-1.726738233,-3.139141206,-4.257952106,-7.746507019,-9.508571429,-13.41387283,-13.40995871,-11.30911643,-11.86815855,-12.56533443,-15.59818332,-16.41834847,-17.66863749,-18.53491329,-21.89933939,-23.52791082,-22.04371594,-19.71256813,-27.09702725,-29.92677126,-27.00710157,-18.85151115,-21.21653179,-20.19998348,-20.40201486,-20.07431874,-21.76634187,-21.79549133,-20.87706028,-20.07423617,-18.6206441,-17.31786953,-15.77304707,-19.28459125,-23.09142857,-24.26470685,-21.74954583,-15.54999174,-14.73856317,-11.64769612,-11.85704377,-8.579785301,-7.688604459,-7.303270025,-9.334516928,-11.42041288,-14.03593724,-10.18939719,-1.985763832,-0.535359207,-8.362328654,-12.03139554,-13.43668043,-17.63674649,-20.44743187,-20.50715111,-19.58645747,-19.60873658,-20.70389761,-21.16815855,-20.54665566,-16.74398018,-15.45914121,-13.57141206,-15.90926507,-17.27157721,-17.71796862,-13.4807597,-11.65177539,-9.353311313,-11.88104046,-19.13303055,-19.66066061,-11.22095789,-5.067217176,-5.87492981,-5.4364327,-5.634962841,-7.051164327,-6.7211891,-6.919735756,-6.331478117,-5.479075145,-4.986622626,-6.381585467,-9.001205615,-8.793344344,-8.569810074,-8.684905037,-8.655326177,-9.248819158,-10.71930636,-11.54104046,-9.733905863,-9.545879438,-12.57747316,-16.57909166,-17.4098431,-17.35854666,-15.8225929,-12.98855491,-15.52123865,-18.5301569,-18.22457473,-13.03636664,-13.83786953,-12.03613543,-15.69174236,-15.60807597,-12.26052849,-8.750536746,-11.10581338,-10.79666391,-10.11278282,-13.55400495,-14.05899257,-11.38295623,-11.32526837,-14.42181668,-17.51101569,-17.13357556,-15.54429562,-16.66407267,-18.27331296
5,0,-2.115482277,-2.394622986,-2.59041246,-1.344822771,-2.113705693,-1.371374866,-3.539291085,-3.941836735,-5.053684211,-6.482105263,-10.91960258,-11.57274973,-9.903813104,-8.884607948,-10.27024705,-12.76940924,-15.39303974,-14.63103115,-15.23234157,-17.22857143,-20.02977444,-18.66852846,-17.04485499,-23.35374866,-26.42118904,-23.58631794,-16.09687111,-15.71655424,-14.29042642,-14.88148228,-14.64568206,-15.09578947,-14.49422127,-13.56620838,-12.54432868,-11.37833512,-10.79378088,-10.5798174,-14.39690655,-17.13845328,-16.69893663,-14.87561762,-11.69241676,-12.66322234,-9.866928034,-9.24433942,-7.83877551,-7.397067669,-6.699076262,-6.327955961,-8.000839957,-8.273255639,-6.998616541,-3.156964554,-2.155200859,-5.09690333,-7.861888292,-9.982703545,-12.45777658,-15.46502685,-16.3426638,-14.55488722,-13.17928034,-14.72324382,-15.05196563,-14.11035446,-11.90437164,-12.57902256,-11.93192266,-12.36865736,-12.38987111,-12.21487648,-10.05259936,-7.828088077,-5.041364125,-6.635370569,-15.37427497,-17.8743609,-9.690902256,-1.948850698,-1.32763695,-0.528947368,-1.366025779,-3.076294307,-3.756552095,-1.231750806,1.543243824,2.520365199,1.042223416,-0.964113856,-2.349656284,-1.928464017,-1.649731472,-2.217239527,-1.249065521,-0.788592911,-1.83189044,-3.273050483,-2.831868958,-1.699194415,-3.509817401,-8.257314715,-8.784360902,-6.861771214,-6.812807734,-5.872716434,-7.905170784,-9.325401719,-10.78431794,-5.095810956,-5.073501611,-2.710064447,-5.399334049,-3.498657358,-1.322771214,0.527518797,-1.325316864,0.500633727,0.409183673,-4.119935553,-3.50461869,-0.108131042,-0.533415682,-5.006348013,-7.812287863,-4.783145005,-2.883815252,-4.565338346,-8.684446831
6,0,-3.04727619,-3.639885714,-4.55832381,-4.100114286,-4.722666667,-3.35072381,-5.098895238,-6.955714286,-8.90807619,-9.855180952,-13.88207619,-10.97771429,-7.382628571,-10.16552381,-15.84969524,-16.66771429,-14.82165714,-15.40786667,-18.16687619,-22.71773333,-24.61491429,-22.8392,-20.83672381,-27.64779048,-30.15449524,-26.71980952,-18.63700952,-19.82154286,-19.03769524,-19.51047619,-19.4819619,-20.21531429,-20.17300952,-19.29910476,-19.23908571,-18.47373333,-18.88539048,-16.9508,-21.5372381,-23.76459048,-23.12668571,-21.13727619,-20.16137143,-20.46939048,-16.21331429,-14.8575619,-12.12626667,-11.86340952,-10.48362476,-8.382028571,-9.387095238,-13.45842857,-12.23338095,-5.147175238,-3.377161905,-9.346247619,-13.37148571,-14.34064762,-16.93321905,-19.50988571,-20.45693333,-19.4855619,-19.37474286,-20.62464762,-21.24598095,-21.37569524,-18.88367619,-18.24788571,-17.18055238,-19.09380952,-19.48270476,-20.00634286,-17.28857143,-17.2947619,-15.16514286,-17.014,-23.1511619,-24.61255238,-19.28266667,-13.8263619,-14.02152381,-10.57615238,-10.86207619,-12.38179048,-14.59792381,-14.29346667,-12.2056381,-10.64878095,-11.31365714,-13.73217143,-15.59742857,-14.26693333,-13.88150476,-14.92651429,-16.63790476,-17.07148571,-17.6583619,-18.06139048,-17.11388571,-17.62104762,-20.43232381,-24.8912381,-25.03628571,-24.07299048,-22.18308571,-20.36420952,-23.15910476,-24.81247619,-24.75495238,-20.79495238,-23.89139048,-20.79034286,-24.20339048,-22.01377143,-19.09020952,-15.49127619,-18.54885714,-17.61937143,-17.41784762,-21.83358095,-22.04264762,-19.10327619,-19.08862857,-21.9271619,-24.73352381,-24.7016,-23.75655238,-24.24699048,-25.59664762
7,0,-0.745498157,-0.801293088,-0.729134101,-0.079023041,-1.69843318,-0.1059447,-2.076304147,-2.873235023,-5.480668203,-5.776788018,-10.52103687,-10.91226728,-9.461184332,-8.134325806,-10.06536037,-13.33770369,-15.20283502,-13.99641336,-12.94197235,-14.61514286,-17.8201659,-18.55978341,-17.25504147,-23.73409677,-26.35407373,-22.94236406,-14.67541935,-15.54276037,-13.66137788,-13.72821198,-13.51096774,-14.72571889,-13.65570507,-13.04743779,-12.19984332,-10.95974654,-10.06102304,-9.483700461,-13.45119355,-16.00682028,-14.69646083,-13.31577419,-11.49032258,-11.60514747,-7.461645161,-5.904774194,-4.340552995,-3.084691244,-1.792069124,-1.583986175,-3.085313364,-5.2405553,-2.032024885,2.448578341,3.718465438,-3.000320276,-6.37240553,-7.910809217,-10.32389401,-13.44510599,-14.15771429,-11.80182028,-11.04469585,-12.68623041,-13.46641475,-12.41011521,-9.308801843,-8.146912442,-7.322571429,-8.031880184,-9.608557604,-10.07066359,-9.615986175,-6.847147465,-3.893331797,-3.626801843,-10.85659447,-12.19542857,-4.715634562,2.613635023,3.489706452,4.475224885,3.596432258,2.832739171,3.850283871,6.644380645,8.902965899,9.552076498,8.716417972,6.779493088,6.270359447,7.197419355,7.923631336,7.126235023,7.748686636,8.15478341,7.530792627,5.009299539,5.354331797,4.826718894,3.112156682,-1.321995392,-1.265225346,-0.992400922,0.728675115,3.118307373,2.147358065,-1.237437327,-3.105685714,-0.83358341,-0.833456682,2.300927189,-2.043526728,-1.597602765,2.163223502,6.645867742,3.886695853,5.802880184,5.790585253,0.947115207,1.305635945,4.948119816,4.421907834,0.214737327,-2.150672811,-0.445914286,0.805939171,0.020863594,-2.417993548
8,0,-1.955453416,-2.693913043,-3.028546584,-2.870658385,-4.37952795,-3.276496894,-4.328173913,-5.375875776,-8.632720497,-10.38906832,-14.0143354,-10.27103106,-7.54226087,-9.412745342,-13.12904348,-13.87908075,-13.47423602,-15.21575155,-16.36427329,-20.49132919,-22.7781118,-22.98576398,-20.01284472,-26.30275776,-28.46586335,-25.35947826,-16.9491677,-19.37652174,-18.77013665,-19.17182609,-18.64807453,-20.32787578,-20.54255901,-19.79349068,-19.54949068,-17.69458385,-15.83289441,-14.50623602,-18.27542857,-21.66340373,-21.78258385,-20.64064596,-15.77781366,-15.16419876,-11.46474534,-11.6602236,-9.380198758,-8.233565217,-6.373242236,-6.153590062,-8.485838509,-11.53667081,-8.466086957,-0.646236025,0.391503106,-6.886409938,-10.64867081,-11.57368944,-15.16596273,-17.20544099,-17.65262112,-17.36742857,-18.15296894,-18.79359006,-18.99167702,-19.15440994,-16.02119255,-14.16665839,-12.43329193,-14.07040994,-14.97530435,-15.27003727,-13.01140373,-12.60834783,-10.82968944,-13.12606211,-19.85378882,-21.11122981,-13.45038509,-6.614658385,-7.769565217,-7.414335404,-8.907925466,-9.284496894,-9.313540373,-8.945664596,-8.093267081,-6.768795031,-7.106583851,-9.039304348,-11.06479503,-9.888919255,-9.793242236,-10.03152795,-10.62159006,-11.13664596,-12.51165217,-12.19142857,-10.21334161,-9.580720497,-12.33816149,-15.92941615,-16.92971429,-17.69975155,-16.46203727,-14.73145342,-17.91885714,-20.95890683,-19.41100621,-13.16134161,-13.84074534,-10.84795031,-14.36879503,-13.60976398,-10.54531677,-7.082111801,-10.10536646,-9.765416149,-8.975701863,-12.02559006,-12.38968944,-9.791329193,-9.671776398,-12.26245963,-15.61262112,-15.83649689,-14.34306832,-15.28434783,-16.68269565
